CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
13880.0,21,13,2230.97,4,5,5,455,Champions
13881.0,72,4,728.0400000000001,3,4,4,344,Regular
13882.0,3,5,689.64,5,4,4,544,Champions
13883.0,11,5,1728.55,5,4,5,545,Champions
13884.0,7,4,678.7,5,4,4,544,Champions
13885.0,189,2,407.9,1,3,3,133,Regular
13886.0,71,1,218.56,3,1,2,312,Regular
13887.0,204,1,294.15000000000003,1,1,3,113,Churned
13888.0,120,2,504.48,2,3,3,233,Regular
13889.0,93,1,265.7,2,1,2,212,Churned
13890.0,1,10,1736.66,5,5,5,555,Champions
13892.0,64,2,199.05,3,3,2,332,Regular
13893.0,298,1,262.0,1,1,2,112,Churned
13894.0,24,2,340.55,4,3,3,433,Regular
13895.0,28,4,1662.02,4,4,5,445,Champions
13897.0,50,1,248.7,3,1,2,312,Regular
13898.0,326,1,125.25,1,1,1,111,Churned
13899.0,16,2,297.92,4,3,3,433,Regular
13900.0,193,2,505.83000000000004,1,3,3,133,Regular
13901.0,72,5,1971.5700000000002,3,4,5,345,Regular
13904.0,37,2,272.04,3,3,2,332,Regular
13908.0,80,4,1574.6299999999999,2,4,5,245,Regular
13911.0,144,8,1611.35,2,5,5,255,Regular
13914.0,12,2,478.65,5,3,3,533,Regular
13917.0,50,2,213.26000000000002,3,3,2,332,Regular
13918.0,50,2,310.1,3,3,3,333,Regular
13919.0,59,2,139.56,3,3,2,332,Regular
13922.0,352,1,31.200000000000003,1,1,1,111,Churned
13923.0,54,1,334.13,3,1,3,313,Regular
13924.0,2,6,1361.71,5,5,5,555,Champions
13925.0,93,4,403.3,2,4,3,243,Regular
13926.0,23,1,135.10000000000002,4,1,1,411,Regular
13927.0,75,1,281.29,2,1,2,212,Churned
13928.0,11,4,352.37,5,4,3,543,Regular
13929.0,169,2,103.65,2,3,1,231,Regular
13930.0,58,2,154.94,3,3,2,332,Regular
13931.0,96,2,809.97,2,3,4,234,Regular
13932.0,295,1,211.7,1,1,2,112,Churned
13933.0,109,2,401.19,2,3,3,233,Regular
13934.0,264,1,367.45,1,1,3,113,Churned
13936.0,180,1,342.38,2,1,3,213,Churned
13937.0,169,1,128.25,2,1,1,211,Churned
13938.0,35,1,71.66,3,1,1,311,Regular
13939.0,23,3,336.32,4,3,3,433,Regular
13940.0,17,4,654.62,4,4,4,444,Champions
13941.0,22,5,219.0,4,4,2,442,Regular
13946.0,202,2,47.25,1,3,1,131,Regular
13947.0,65,1,90.6,3,1,1,311,Regular
13948.0,361,1,55.2,1,1,1,111,Churned
13949.0,3,6,1613.53,5,5,5,555,Champions
13950.0,11,4,424.03999999999996,5,4,3,543,Regular
13951.0,176,3,479.91,2,3,3,233,Regular
13952.0,218,2,1770.921,1,3,5,135,Regular
13953.0,7,2,162.56,5,3,2,532,Regular
13954.0,2,2,340.22,5,3,3,533,Regular
13955.0,154,2,239.31,2,3,2,232,Regular
13956.0,5,5,732.0600000000001,5,4,4,544,Champions
13959.0,79,3,499.0,2,3,3,233,Regular
13960.0,21,2,145.5,4,3,2,432,Regular
13962.0,22,2,56.42,4,3,1,431,Regular
13963.0,308,4,416.7,1,4,3,143,Regular
13967.0,146,1,35.7,2,1,1,211,Churned
13969.0,7,18,5987.27,5,5,5,555,Champions
13971.0,19,8,2150.66,4,5,5,455,Champions
13972.0,202,1,145.9,1,1,2,112,Churned
13973.0,287,1,137.25,1,1,2,112,Churned
13974.0,49,1,413.59000000000003,3,1,3,313,Regular
13975.0,31,6,2069.82,4,5,5,455,Champions
13976.0,207,1,61.1,1,1,1,111,Churned
13978.0,15,2,80.45,5,3,1,531,Regular
13979.0,73,1,774.59,2,1,4,214,Churned
13980.0,60,1,53.5,3,1,1,311,Regular
13982.0,39,4,1257.95,3,4,5,345,Regular
13983.0,40,8,870.1600000000001,3,5,4,354,Regular
13984.0,27,4,156.23000000000002,4,4,2,442,Regular
13985.0,4,15,6308.84,5,5,5,555,Champions
13986.0,17,1,111.06,4,1,1,411,Regular
13988.0,20,6,2605.67,4,5,5,455,Champions
13989.0,66,2,347.90999999999997,3,3,3,333,Regular
13990.0,213,1,282.5,1,1,2,112,Churned
13991.0,12,6,585.49,5,5,4,554,Champions
13992.0,30,1,76.8,4,1,1,411,Regular
13993.0,43,8,1845.8600000000001,3,5,5,355,Regular
13994.0,4,6,1924.99,5,5,5,555,Champions
13995.0,15,5,1290.93,5,4,5,545,Champions
13999.0,10,12,2795.71,5,5,5,555,Champions
14000.0,211,1,95.4,1,1,1,111,Churned
14001.0,46,3,387.2,3,3,3,333,Regular
14002.0,134,2,301.52,2,3,3,233,Regular
14004.0,43,7,1927.28,3,5,5,355,Regular
14005.0,10,4,466.46,5,4,3,543,Regular
14006.0,116,3,490.4,2,3,3,233,Regular
14009.0,198,2,622.21,1,3,4,134,Regular
14012.0,278,1,154.8,1,1,2,112,Churned
14013.0,110,3,377.02,2,3,3,233,Regular
14014.0,77,1,109.18,2,1,1,211,Churned
14015.0,53,1,151.5,3,1,2,312,Regular
14016.0,162,4,1956.3600000000001,2,4,5,245,Regular
14019.0,47,3,831.17,3,3,4,334,Regular
14020.0,17,2,465.68,4,3,3,433,Regular
14021.0,155,2,305.8,2,3,3,233,Regular
14022.0,225,1,301.1,1,1,3,113,Churned
14023.0,7,2,405.98,5,3,3,533,Regular
14024.0,122,2,264.55,2,3,2,232,Regular
14027.0,61,1,104.82,3,1,1,311,Regular
14029.0,63,2,131.70000000000002,3,3,1,331,Regular
14030.0,18,8,1378.23,4,5,5,455,Champions
14031.0,7,15,1656.97,5,5,5,555,Champions
14032.0,16,10,1565.81,4,5,5,455,Champions
14034.0,22,3,309.42,4,3,3,433,Regular
14035.0,29,4,660.19,4,4,4,444,Champions
14036.0,285,1,568.37,1,1,4,114,Churned
14037.0,176,2,147.20000000000002,2,3,2,232,Regular
14038.0,78,3,1446.68,2,3,5,235,Regular
14039.0,33,1,82.6,4,1,1,411,Regular
14040.0,41,12,2186.29,3,5,5,355,Regular
14041.0,266,1,101.51,1,1,1,111,Churned
14044.0,27,4,546.77,4,4,4,444,Champions
14046.0,284,1,13.0,1,1,1,111,Churned
14047.0,9,5,370.2,5,4,3,543,Regular
14048.0,305,1,399.85,1,1,3,113,Churned
14049.0,17,4,3842.36,4,4,5,445,Champions
14050.0,32,2,621.62,4,3,4,434,Regular
14051.0,1,18,1595.7500000000002,5,5,5,555,Champions
14052.0,20,1,198.41,4,1,2,412,Regular
14053.0,160,1,41.75,2,1,1,211,Churned
14054.0,65,1,92.46,3,1,1,311,Regular
14055.0,106,1,104.14,2,1,1,211,Churned
14056.0,1,23,6662.99,5,5,5,555,Champions
14057.0,24,14,2322.39,4,5,5,455,Champions
14059.0,267,1,132.6,1,1,1,111,Churned
14060.0,5,15,1202.98,5,5,5,555,Champions
14062.0,239,5,339.57,1,4,3,143,Regular
14064.0,29,5,479.9,4,4,3,443,Regular
14066.0,267,1,114.3,1,1,1,111,Churned
14067.0,64,2,252.09,3,3,2,332,Regular
14068.0,320,1,208.35000000000002,1,1,2,112,Churned
14071.0,4,8,1047.88,5,5,4,554,Champions
14073.0,32,1,137.12,4,1,2,412,Regular
14075.0,5,3,452.12,5,3,3,533,Regular
14076.0,129,1,105.52,2,1,1,211,Churned
14077.0,78,4,317.75,2,4,3,243,Regular
14078.0,102,6,361.92,2,5,3,253,Regular
14079.0,125,1,34.15,2,1,1,211,Churned
14080.0,33,1,45.599999999999994,4,1,1,411,Regular
14081.0,302,2,725.02,1,3,4,134,Regular
14082.0,365,1,158.85,1,1,2,112,Churned
14083.0,4,8,887.8,5,5,4,554,Champions
14085.0,2,18,3412.81,5,5,5,555,Champions
14087.0,3,1,181.37,5,1,2,512,Regular
14088.0,10,10,2504.44,5,5,5,555,Champions
14089.0,57,1,99.8,3,1,1,311,Regular
14092.0,8,14,3176.92,5,5,5,555,Champions
14093.0,12,1,390.89,5,1,3,513,Regular
14096.0,4,17,33540.5,5,5,5,555,Champions
14098.0,37,1,61.19,3,1,1,311,Regular
14099.0,16,11,2278.36,4,5,5,455,Champions
14100.0,138,1,194.9,2,1,2,212,Churned
14101.0,295,1,2.95,1,1,1,111,Churned
14102.0,5,5,678.38,5,4,4,544,Champions
14104.0,166,1,72.32,2,1,1,211,Churned
14105.0,239,1,761.6899999999999,1,1,4,114,Churned
14107.0,52,7,1343.63,3,5,5,355,Regular
14108.0,31,2,403.71999999999997,4,3,3,433,Regular
14109.0,73,1,144.2,2,1,2,212,Churned
14110.0,37,10,2076.75,3,5,5,355,Regular
14111.0,96,2,63.3,2,3,1,231,Regular
14112.0,23,7,2335.06,4,5,5,455,Champions
14113.0,4,4,345.96,5,4,3,543,Regular
14114.0,331,1,195.13,1,1,2,112,Churned
14116.0,20,5,1010.64,4,4,4,444,Champions
14121.0,4,4,1965.5,5,4,5,545,Champions
14125.0,11,3,2219.9900000000002,5,3,5,535,Regular
14126.0,11,1,183.4,5,1,2,512,Regular
14127.0,123,3,694.11,2,3,4,234,Regular
14128.0,61,2,532.9,3,3,4,334,Regular
14129.0,2,5,912.9,5,4,4,544,Champions
14130.0,319,1,411.11,1,1,3,113,Churned
14132.0,2,11,2237.23,5,5,5,555,Champions
14133.0,130,2,369.45,2,3,3,233,Regular
14135.0,2,14,1213.54,5,5,5,555,Champions
14138.0,2,2,662.22,5,3,4,534,Regular
14139.0,46,1,230.04,3,1,2,312,Regular
14140.0,4,2,819.8199999999999,5,3,4,534,Regular
14141.0,3,4,628.48,5,4,4,544,Champions
14142.0,373,1,246.87,1,1,2,112,Churned
14143.0,134,1,64.8,2,1,1,211,Churned
14146.0,9,5,2543.35,5,4,5,545,Champions
14147.0,78,1,15.0,2,1,1,211,Churned
14148.0,234,1,29.700000000000003,1,1,1,111,Churned
14149.0,221,1,383.2,1,1,3,113,Churned
14150.0,36,2,195.94,3,3,2,332,Regular
14152.0,75,2,450.65000000000003,2,3,3,233,Regular
14154.0,239,2,604.44,1,3,4,134,Regular
14155.0,266,1,118.75,1,1,1,111,Churned
14156.0,10,30,10461.02,5,5,5,555,Champions
14157.0,20,2,402.64,4,3,3,433,Regular
14158.0,40,1,247.92,3,1,2,312,Regular
14159.0,20,11,4443.65,4,5,5,455,Champions
14161.0,216,3,952.57,1,3,4,134,Regular
14162.0,174,2,206.06,2,3,2,232,Regular
14163.0,87,4,410.11,2,4,3,243,Regular
14164.0,81,1,253.2,2,1,2,212,Churned
14165.0,276,1,84.29,1,1,1,111,Churned
14167.0,39,4,525.09,3,4,3,343,Regular
14171.0,98,1,308.44,2,1,3,213,Churned
14173.0,11,4,222.34,5,4,2,542,Regular
14174.0,33,1,124.51,4,1,1,411,Regular
14175.0,60,3,2173.78,3,3,5,335,Regular
14176.0,297,4,517.2,1,4,3,143,Regular
14177.0,96,3,175.42,2,3,2,232,Regular
14178.0,9,7,1419.07,5,5,5,555,Champions
14179.0,41,2,631.08,3,3,4,334,Regular
14180.0,11,24,2058.02,5,5,5,555,Champions
14184.0,67,1,295.09,3,1,3,313,Regular
14185.0,331,1,12.75,1,1,1,111,Churned
14188.0,31,6,590.1,4,5,4,454,Champions
14189.0,2,15,2719.33,5,5,5,555,Champions
14191.0,2,13,3163.66,5,5,5,555,Champions
14193.0,68,2,669.35,3,3,4,334,Regular
14194.0,5,20,7932.650000000001,5,5,5,555,Champions
14196.0,107,1,43.72,2,1,1,211,Churned
14198.0,18,4,515.4,4,4,3,443,Regular
14199.0,218,1,10.2,1,1,1,111,Churned
14201.0,60,7,472.78000000000003,3,5,3,353,Regular
14204.0,2,1,138.58,5,1,2,512,Regular
14205.0,17,2,440.3,4,3,3,433,Regular
14206.0,239,1,202.1,1,1,2,112,Churned
14208.0,95,1,82.64,2,1,1,211,Churned
14209.0,11,6,1177.8500000000001,5,5,5,555,Champions
14210.0,106,6,1645.94,2,5,5,255,Regular
14211.0,53,9,1662.21,3,5,5,355,Regular
14214.0,31,5,807.76,4,4,4,444,Champions
14215.0,12,6,1458.53,5,5,5,555,Champions
14216.0,3,4,615.96,5,4,4,544,Champions
14217.0,2,17,1218.25,5,5,5,555,Champions
14218.0,43,1,146.20000000000002,3,1,2,312,Regular
14219.0,4,1,69.54,5,1,1,511,Regular
14220.0,247,2,224.45000000000002,1,3,2,132,Regular
14221.0,42,8,1946.69,3,5,5,355,Regular
14222.0,177,1,521.3,2,1,3,213,Churned
14223.0,92,3,743.16,2,3,4,234,Regular
14224.0,110,4,579.58,2,4,4,244,Regular
14226.0,30,4,681.9300000000001,4,4,4,444,Champions
14227.0,26,8,2587.14,4,5,5,455,Champions
14229.0,52,3,361.42,3,3,3,333,Regular
14231.0,184,3,793.26,1,3,4,134,Regular
14232.0,43,5,1362.82,3,4,5,345,Regular
14233.0,49,4,323.5,3,4,3,343,Regular
14234.0,22,4,575.08,4,4,4,444,Champions
14235.0,75,5,543.3,2,4,4,244,Regular
14236.0,81,2,86.94,2,3,1,231,Regular
14237.0,373,1,77.45,1,1,1,111,Churned
14238.0,326,1,66.2,1,1,1,111,Churned
14239.0,43,11,1838.5400000000002,3,5,5,355,Regular
14240.0,30,2,573.09,4,3,4,434,Regular
14241.0,184,1,107.7,1,1,1,111,Churned
14242.0,235,2,235.15,1,3,2,132,Regular
14243.0,9,10,1910.23,5,5,5,555,Champions
14245.0,220,2,1390.52,1,3,5,135,Regular
14246.0,111,3,1038.9,2,3,4,234,Regular
14247.0,278,1,104.12,1,1,1,111,Churned
14248.0,318,1,88.5,1,1,1,111,Churned
14250.0,7,3,1650.39,5,3,5,535,Regular
14251.0,2,5,823.5,5,4,4,544,Champions
14256.0,260,2,630.66,1,3,4,134,Regular
14257.0,64,5,1404.3,3,4,5,345,Regular
14258.0,152,2,82.5,2,3,1,231,Regular
14259.0,142,1,80.4,2,1,1,211,Churned
14261.0,51,2,581.99,3,3,4,334,Regular
14262.0,8,8,1995.8899999999999,5,5,5,555,Champions
14264.0,155,2,273.87,2,3,2,232,Regular
14265.0,109,2,293.83,2,3,3,233,Regular
14267.0,163,3,639.3000000000001,2,3,4,234,Regular
14270.0,332,1,347.05,1,1,3,113,Churned
14271.0,226,1,92.42,1,1,1,111,Churned
14272.0,74,2,265.76,2,3,2,232,Regular
14273.0,51,4,518.37,3,4,3,343,Regular
14276.0,99,3,892.89,2,3,4,234,Regular
14277.0,15,3,2581.46,5,3,5,535,Regular
14280.0,197,1,108.53999999999999,1,1,1,111,Churned
14282.0,3,14,1863.94,5,5,5,555,Champions
14284.0,31,2,537.1,4,3,4,434,Regular
14285.0,21,4,225.98000000000002,4,4,2,442,Regular
14286.0,24,3,2746.71,4,3,5,435,Regular
14287.0,8,1,93.35,5,1,1,511,Regular
14288.0,213,1,261.0,1,1,2,112,Churned
14289.0,9,6,617.5600000000001,5,5,4,554,Champions
14290.0,11,5,1533.56,5,4,5,545,Champions
14291.0,2,11,2915.64,5,5,5,555,Champions
14292.0,8,9,1075.73,5,5,4,554,Champions
14293.0,3,4,835.5400000000001,5,4,4,544,Champions
14295.0,40,1,65.4,3,1,1,311,Regular
14297.0,18,4,817.85,4,4,4,444,Champions
14298.0,8,38,9855.7,5,5,5,555,Champions
14299.0,8,8,1828.57,5,5,5,555,Champions
14300.0,19,1,43.2,4,1,1,411,Regular
14301.0,117,1,32.4,2,1,1,211,Churned
14304.0,223,1,259.8,1,1,2,112,Churned
14305.0,71,3,1478.72,3,3,5,335,Regular
14306.0,51,2,123.74,3,3,1,331,Regular
14307.0,89,6,2358.01,2,5,5,255,Regular
14309.0,8,9,1447.73,5,5,5,555,Champions
14311.0,243,1,198.97,1,1,2,112,Churned
14312.0,47,6,1126.64,3,5,5,355,Regular
14314.0,107,1,23.4,2,1,1,211,Churned
14315.0,45,6,1662.93,3,5,5,355,Regular
14317.0,65,1,369.52,3,1,3,313,Regular
14320.0,207,2,457.89,1,3,3,133,Regular
14321.0,11,5,852.53,5,4,4,544,Champions
14323.0,115,2,470.56,2,3,3,233,Regular
14326.0,242,1,123.85000000000001,1,1,1,111,Churned
14327.0,163,1,148.15,2,1,2,212,Churned
14329.0,17,7,3740.9700000000003,4,5,5,455,Champions
14331.0,124,2,361.5,2,3,3,233,Regular
14332.0,23,3,177.75,4,3,2,432,Regular
14333.0,68,1,138.20000000000002,3,1,2,312,Regular
14334.0,17,8,1926.1499999999999,4,5,5,455,Champions
14335.0,16,2,359.6,4,3,3,433,Regular
14336.0,17,4,954.23,4,4,4,444,Champions
14338.0,161,2,384.25,2,3,3,233,Regular
14339.0,243,1,218.32,1,1,2,112,Churned
14340.0,219,1,134.7,1,1,1,111,Churned
14341.0,45,8,1838.19,3,5,5,355,Regular
14342.0,21,4,196.38,4,4,2,442,Regular
14344.0,127,8,468.83000000000004,2,5,3,253,Regular
14345.0,39,1,69.38,3,1,1,311,Regular
14346.0,121,2,711.9200000000001,2,3,4,234,Regular
14348.0,260,1,231.57,1,1,2,112,Churned
14349.0,10,1,125.0,5,1,1,511,Regular
14350.0,274,1,269.01,1,1,2,112,Churned
14352.0,157,4,607.86,2,4,4,244,Regular
14353.0,215,1,90.6,1,1,1,111,Churned
14354.0,6,2,97.14,5,3,1,531,Regular
14355.0,366,1,174.4,1,1,2,112,Churned
14356.0,80,2,468.03000000000003,2,3,3,233,Regular
14357.0,43,1,196.86,3,1,2,312,Regular
14359.0,19,3,799.08,4,3,4,434,Regular
14360.0,32,4,1597.89,4,4,5,445,Champions
14362.0,22,1,148.45,4,1,2,412,Regular
14364.0,109,8,806.98,2,5,4,254,Regular
14367.0,8,16,6682.84,5,5,5,555,Champions
14368.0,320,1,105.2,1,1,1,111,Churned
14371.0,295,1,60.9,1,1,1,111,Churned
14373.0,358,1,26.1,1,1,1,111,Churned
14375.0,185,1,257.68,1,1,2,112,Churned
14377.0,191,2,85.05000000000001,1,3,1,131,Regular
14379.0,44,2,297.94,3,3,3,333,Regular
14381.0,52,1,202.68,3,1,2,312,Regular
14382.0,26,1,427.65999999999997,4,1,3,413,Regular
14383.0,38,3,692.32,3,3,4,334,Regular
14385.0,9,3,192.75,5,3,2,532,Regular
14386.0,297,1,125.4,1,1,1,111,Churned
14387.0,33,3,1490.83,4,3,5,435,Regular
14388.0,10,8,2618.68,5,5,5,555,Champions
14389.0,65,2,643.04,3,3,4,334,Regular
14390.0,10,9,2815.98,5,5,5,555,Champions
14393.0,218,1,67.95,1,1,1,111,Churned
14395.0,2,9,3107.96,5,5,5,555,Champions
14396.0,65,2,466.99,3,3,3,333,Regular
14397.0,3,16,765.92,5,5,4,554,Champions
14400.0,149,1,300.8,2,1,3,213,Churned
14401.0,4,13,1094.48,5,5,4,554,Champions
14403.0,217,2,64.35,1,3,1,131,Regular
14404.0,34,6,943.13,3,5,4,354,Regular
14406.0,119,1,106.25,2,1,1,211,Churned
14407.0,134,4,610.33,2,4,4,244,Regular
14408.0,11,7,738.6700000000001,5,5,4,554,Champions
14409.0,71,4,647.9200000000001,3,4,4,344,Regular
14410.0,92,9,943.79,2,5,4,254,Regular
14412.0,43,2,476.64,3,3,3,333,Regular
14413.0,362,1,112.75,1,1,1,111,Churned
14414.0,92,7,492.94,2,5,3,253,Regular
14415.0,1,13,5254.36,5,5,5,555,Champions
14416.0,22,2,148.94,4,3,2,432,Regular
14418.0,4,3,1075.12,5,3,4,534,Regular
14419.0,11,6,998.19,5,5,4,554,Champions
14420.0,99,1,357.28,2,1,3,213,Churned
14421.0,57,2,185.04000000000002,3,3,2,332,Regular
14422.0,1,6,2878.83,5,5,5,555,Champions
14426.0,24,9,2543.95,4,5,5,455,Champions
14427.0,64,1,205.58,3,1,2,312,Regular
14428.0,7,5,795.91,5,4,4,544,Champions
14431.0,303,1,303.66,1,1,3,113,Churned
14432.0,10,6,1877.27,5,5,5,555,Champions
14436.0,99,1,60.480000000000004,2,1,1,211,Churned
14437.0,366,1,63.0,1,1,1,111,Churned
14438.0,306,1,131.9,1,1,1,111,Churned
14439.0,320,1,64.3,1,1,1,111,Churned
14440.0,8,4,765.26,5,4,4,544,Champions
14441.0,1,4,611.34,5,4,4,544,Champions
14442.0,205,2,591.79,1,3,4,134,Regular
14443.0,54,4,1277.33,3,4,5,345,Regular
14446.0,1,4,943.51,5,4,4,544,Champions
14447.0,19,5,1098.43,4,4,4,444,Champions
14448.0,9,2,127.80000000000001,5,3,1,531,Regular
14449.0,19,4,846.97,4,4,4,444,Champions
14450.0,181,3,462.67,2,3,3,233,Regular
14451.0,60,2,625.43,3,3,4,334,Regular
14452.0,11,2,237.54000000000002,5,3,2,532,Regular
14453.0,190,1,109.98,1,1,1,111,Churned
14456.0,5,9,2536.68,5,5,5,555,Champions
14457.0,311,1,38.64,1,1,1,111,Churned
14459.0,155,1,197.2,2,1,2,212,Churned
14461.0,148,3,1439.45,2,3,5,235,Regular
14462.0,66,11,1600.57,3,5,5,355,Regular
14465.0,247,2,393.82,1,3,3,133,Regular
14466.0,29,7,578.5500000000001,4,5,4,454,Champions
14467.0,18,4,540.46,4,4,4,444,Champions
14470.0,12,2,312.24,5,3,3,533,Regular
14472.0,104,8,1527.25,2,5,5,255,Regular
14473.0,74,1,111.18,2,1,1,211,Churned
14474.0,46,1,387.86,3,1,3,313,Regular
14475.0,72,3,625.45,3,3,4,334,Regular
14476.0,257,1,155.35,1,1,2,112,Churned
14479.0,254,2,316.25,1,3,3,133,Regular
14480.0,11,1,199.13,5,1,2,512,Regular
14481.0,165,2,329.15,2,3,3,233,Regular
14482.0,18,6,910.6700000000001,4,5,4,454,Champions
14483.0,282,1,96.6,1,1,1,111,Churned
14484.0,50,1,251.36,3,1,2,312,Regular
14485.0,39,1,147.3,3,1,2,312,Regular
14487.0,27,6,1010.18,4,5,4,454,Champions
14488.0,68,1,536.32,3,1,4,314,Regular
14489.0,207,1,433.5,1,1,3,113,Churned
14491.0,175,2,164.1,2,3,2,232,Regular
14493.0,7,5,1817.85,5,4,5,545,Champions
14494.0,26,1,109.56,4,1,1,411,Regular
14495.0,51,2,123.8,3,3,1,331,Regular
14496.0,312,2,221.72,1,3,2,132,Regular
14497.0,309,1,326.1,1,1,3,113,Churned
14498.0,43,5,1213.97,3,4,5,345,Regular
14499.0,26,3,815.32,4,3,4,434,Regular
14500.0,88,2,50.7,2,3,1,231,Regular
14501.0,184,2,146.33,1,3,2,132,Regular
14502.0,20,9,1982.81,4,5,5,455,Champions
14503.0,3,6,2019.92,5,5,5,555,Champions
14504.0,47,4,509.11,3,4,3,343,Regular
14505.0,17,8,4918.53,4,5,5,455,Champions
14506.0,17,5,1842.47,4,4,5,445,Champions
14507.0,40,5,854.83,3,4,4,344,Regular
14508.0,22,2,218.32,4,3,2,432,Regular
14511.0,11,5,1068.83,5,4,4,544,Champions
14512.0,188,2,166.26999999999998,1,3,2,132,Regular
14513.0,289,1,18.75,1,1,1,111,Churned
14514.0,61,3,665.34,3,3,4,334,Regular
14515.0,18,6,1051.32,4,5,4,454,Champions
14517.0,33,2,287.95,4,3,3,433,Regular
14518.0,64,1,112.44,3,1,1,311,Regular
14520.0,2,1,43.2,5,1,1,511,Regular
14522.0,92,2,19.46,2,3,1,231,Regular
14523.0,108,1,150.41,2,1,2,212,Churned
14524.0,32,9,1306.48,4,5,5,455,Champions
14525.0,20,9,1698.2,4,5,5,455,Champions
14527.0,3,54,5341.26,5,5,5,555,Champions
14528.0,37,1,143.88,3,1,2,312,Regular
14529.0,60,3,592.34,3,3,4,334,Regular
14530.0,26,6,1928.91,4,5,5,455,Champions
14532.0,236,4,751.95,1,4,4,144,Regular
14533.0,25,6,457.86,4,5,3,453,Regular
14534.0,3,18,3079.5,5,5,5,555,Champions
14535.0,60,3,2427.93,3,3,5,335,Regular
14536.0,260,1,76.85000000000001,1,1,1,111,Churned
14537.0,58,1,88.92,3,1,1,311,Regular
14538.0,65,2,281.25,3,3,2,332,Regular
14539.0,16,2,355.84000000000003,4,3,3,433,Regular
14540.0,10,3,803.01,5,3,4,534,Regular
14541.0,59,8,820.86,3,5,4,354,Regular
14542.0,186,1,103.25,1,1,1,111,Churned
14543.0,29,16,669.69,4,5,4,454,Champions
14544.0,24,2,918.4300000000001,4,3,4,434,Regular
14546.0,5,5,2384.89,5,4,5,545,Champions
14547.0,4,8,3015.9500000000003,5,5,5,555,Champions
14549.0,311,1,224.98000000000002,1,1,2,112,Churned
14550.0,11,2,390.64,5,3,3,533,Regular
14551.0,18,2,88.23,4,3,1,431,Regular
14552.0,152,1,165.07,2,1,2,212,Churned
14553.0,19,5,477.62,4,4,3,443,Regular
14554.0,10,4,1618.1100000000001,5,4,5,545,Champions
14555.0,57,2,263.3,3,3,2,332,Regular
14557.0,85,1,13.0,2,1,1,211,Churned
14560.0,29,12,461.52,4,5,3,453,Regular
14561.0,76,3,799.15,2,3,4,234,Regular
14562.0,4,17,3429.65,5,5,5,555,Champions
14565.0,96,4,2044.93,2,4,5,245,Regular
14567.0,57,2,383.40000000000003,3,3,3,333,Regular
14569.0,1,1,25.85,5,1,1,511,Regular
14570.0,281,2,120.81,1,3,1,131,Regular
14572.0,3,6,1999.8,5,5,5,555,Champions
14573.0,180,9,903.6,2,5,4,254,Regular
14576.0,372,1,35.400000000000006,1,1,1,111,Churned
14577.0,13,4,859.71,5,4,4,544,Champions
14578.0,3,1,106.95,5,1,1,511,Regular
14581.0,17,1,88.32000000000001,4,1,1,411,Regular
14582.0,41,1,66.71000000000001,3,1,1,311,Regular
14583.0,6,5,943.26,5,4,4,544,Champions
14584.0,169,4,866.76,2,4,4,244,Regular
14585.0,50,1,148.55,3,1,2,312,Regular
14586.0,277,1,46.92,1,1,1,111,Churned
14587.0,19,9,1408.03,4,5,5,455,Champions
14589.0,372,1,39.75,1,1,1,111,Churned
14591.0,15,4,1010.6800000000001,5,4,4,544,Champions
14592.0,35,3,526.56,3,3,4,334,Regular
14593.0,22,3,451.79,4,3,3,433,Regular
14594.0,7,2,362.83,5,3,3,533,Regular
14595.0,20,6,1355.47,4,5,5,455,Champions
14597.0,11,1,187.25,5,1,2,512,Regular
14598.0,44,1,204.51,3,1,2,312,Regular
14600.0,306,1,329.7,1,1,3,113,Churned
14601.0,11,1,87.0,5,1,1,511,Regular
14606.0,1,90,8799.04,5,5,5,555,Champions
14607.0,19,1,45.300000000000004,4,1,1,411,Regular
14608.0,4,3,89.4,5,3,1,531,Regular
14618.0,9,3,163.8,5,3,2,532,Regular
14619.0,246,1,299.14,1,1,3,113,Churned
14620.0,206,2,290.34000000000003,1,3,3,133,Regular
14621.0,1,5,1310.0,5,4,5,545,Champions
14622.0,185,1,310.5,1,1,3,113,Churned
14623.0,32,5,707.35,4,4,4,444,Champions
14624.0,59,1,184.15,3,1,2,312,Regular
14625.0,196,2,738.6800000000001,1,3,4,134,Regular
14626.0,24,4,1452.8,4,4,5,445,Champions
14628.0,91,2,315.63,2,3,3,233,Regular
14629.0,4,2,704.41,5,3,4,534,Regular
14631.0,51,3,491.8,3,3,3,333,Regular
14632.0,263,1,95.84,1,1,1,111,Churned
14633.0,266,1,251.20000000000002,1,1,2,112,Churned
14636.0,36,2,527.2900000000001,3,3,4,334,Regular
14638.0,51,1,136.8,3,1,2,312,Regular
14639.0,52,6,2194.57,3,5,5,355,Regular
14640.0,24,6,1455.01,4,5,5,455,Champions
14641.0,22,1,70.86,4,1,1,411,Regular
14642.0,59,1,19.8,3,1,1,311,Regular
14643.0,170,2,106.6,2,3,1,231,Regular
14644.0,68,2,337.82000000000005,3,3,3,333,Regular
14645.0,157,2,409.1,2,3,3,233,Regular
14646.0,37,19,1973.0,3,5,5,355,Regular
14647.0,201,1,144.22,1,1,2,112,Churned
14649.0,5,4,799.71,5,4,4,544,Champions
14651.0,67,2,585.3,3,3,4,334,Regular
